file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_damaged-0.9_dirty-0.2_1,2stage,1,1,1,0,0,1.739,damaged=0.9;dirty=0.2;sym-CODABAR;img-ok
sw_damaged-0.95_dirty-0.2_1,2stage,1,1,1,0,0,1.726,damaged=0.95;dirty=0.2;sym-CODABAR;img-ok
sw_damaged-1_dirty-0.2_1,2stage,1,1,1,0,0,39.126,damaged=1;dirty=0.2;sym-CODABAR;img-ok
sw_damaged-0_dirty-0.25_1,2stage,1,1,1,0,0,1.758,damaged=0;dirty=0.25;sym-CODABAR;img-ok
sw_damaged-0.05_dirty-0.25_1,2stage,1,1,1,0,0,1.753,damaged=0.05;dirty=0.25;sym-CODABAR;img-ok
sw_damaged-0.1_dirty-0.25_1,2stage,1,1,1,0,0,1.648,damaged=0.1;dirty=0.25;sym-CODABAR;img-ok
sw_damaged-0.15_dirty-0.25_1,2stage,1,1,1,0,0,1.774,damaged=0.15;dirty=0.25;sym-CODABAR;img-ok
sw_damaged-0.2_dirty-0.25_1,2stage,1,1,1,0,0,1.815,damaged=0.2;dirty=0.25;sym-CODABAR;img-ok
sw_damaged-0.25_dirty-0.25_1,2stage,1,1,1,0,0,1.767,damaged=0.25;dirty=0.25;sym-CODABAR;img-ok
sw_damaged-0.3_dirty-0.25_1,2stage,1,1,1,0,0,1.696,damaged=0.3;dirty=0.25;sym-CODABAR;img-ok
sw_damaged-0.35_dirty-0.25_1,2stage,1,1,1,0,0,1.837,damaged=0.35;dirty=0.25;sym-CODABAR;img-ok
sw_damaged-0.4_dirty-0.25_1,2stage,1,1,1,0,0,1.902,damaged=0.4;dirty=0.25;sym-CODABAR;img-ok
sw_damaged-0.45_dirty-0.25_1,2stage,1,1,1,0,0,1.853,damaged=0.45;dirty=0.25;sym-CODABAR;img-ok
sw_damaged-0.5_dirty-0.25_1,2stage,1,1,1,0,0,1.780,damaged=0.5;dirty=0.25;sym-CODABAR;img-ok
