file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_glare-0.6_shadow-0.75_1,2stage,1,1,1,0,0,1.905,glare=0.6;shadow=0.75;sym-CODABAR;img-ok
sw_glare-0.6_shadow-0.8_1,2stage,1,1,1,0,0,2.060,glare=0.6;shadow=0.8;sym-CODABAR;img-ok
sw_glare-0.6_shadow-0.85_1,2stage,1,1,1,0,0,2.022,glare=0.6;shadow=0.85;sym-CODABAR;img-ok
sw_glare-0.6_shadow-0.9_1,2stage,1,1,1,0,0,1.758,glare=0.6;shadow=0.9;sym-CODABAR;img-ok
sw_glare-0.6_shadow-0.95_1,2stage,1,1,1,0,0,5.892,glare=0.6;shadow=0.95;sym-CODABAR;img-ok
sw_glare-0.6_shadow-1_1,2stage,1,1,1,0,0,2.013,glare=0.6;shadow=1;sym-CODABAR;img-ok
sw_glare-0.65_shadow-0.2_1,2stage,1,1,1,0,0,388.665,glare=0.65;shadow=0.2;sym-CODABAR;img-ok
sw_glare-0.65_shadow-0.25_1,2stage,1,1,1,0,0,219.394,glare=0.65;shadow=0.25;sym-CODABAR;img-ok
sw_glare-0.65_shadow-0.3_1,2stage,1,1,1,0,0,572.543,glare=0.65;shadow=0.3;sym-CODABAR;img-ok
sw_glare-0.65_shadow-0.35_1,2stage,1,1,1,0,0,320.787,glare=0.65;shadow=0.35;sym-CODABAR;img-ok
sw_glare-0.65_shadow-0.4_1,2stage,1,1,1,0,0,311.787,glare=0.65;shadow=0.4;sym-CODABAR;img-ok
sw_glare-0.65_shadow-0.45_1,2stage,1,1,1,0,0,351.855,glare=0.65;shadow=0.45;sym-CODABAR;img-ok
sw_glare-0.65_shadow-0.5_1,2stage,1,1,1,0,0,352.826,glare=0.65;shadow=0.5;sym-CODABAR;img-ok
sw_glare-0.65_shadow-0.55_1,2stage,1,1,1,0,0,1.826,glare=0.65;shadow=0.55;sym-CODABAR;img-ok
sw_glare-0.65_shadow-0.6_1,2stage,1,1,1,0,0,1.709,glare=0.65;shadow=0.6;sym-CODABAR;img-ok
sw_glare-0.65_shadow-0.65_1,2stage,1,1,1,0,0,1.744,glare=0.65;shadow=0.65;sym-CODABAR;img-ok
sw_glare-0.65_shadow-0.7_1,2stage,1,1,1,0,0,1.659,glare=0.65;shadow=0.7;sym-CODABAR;img-ok
sw_glare-0.65_shadow-0.75_1,2stage,1,1,1,0,0,3.627,glare=0.65;shadow=0.75;sym-CODABAR;img-ok
sw_glare-0.65_shadow-0.8_1,2stage,1,1,1,0,0,2.098,glare=0.65;shadow=0.8;sym-CODABAR;img-ok
sw_glare-0.65_shadow-0.85_1,2stage,1,1,1,0,0,1.768,glare=0.65;shadow=0.85;sym-CODABAR;img-ok
sw_glare-0.65_shadow-0.9_1,2stage,1,1,1,0,0,2.208,glare=0.65;shadow=0.9;sym-CODABAR;img-ok
sw_glare-0.65_shadow-0.95_1,2stage,1,1,1,0,0,2.129,glare=0.65;shadow=0.95;sym-CODABAR;img-ok
sw_glare-0.65_shadow-1_1,2stage,1,1,1,0,0,1.682,glare=0.65;shadow=1;sym-CODABAR;img-ok
sw_glare-0.7_shadow-0.2_1,2stage,1,1,1,0,0,362.601,glare=0.7;shadow=0.2;sym-CODABAR;img-ok
